,time,PLUS_DI,MINUS_DI,ADX
79,2022-09-06 18:00,18.8684,25.3825,13.97
80,2022-09-06 19:00,18.5406,24.9416,14.11
81,2022-09-06 20:00,18.2001,24.4835,14.81
82,2022-09-07 05:00,26.8773,21.8863,15.51
83,2022-09-07 06:00,26.2119,21.3445,15.52
84,2022-09-07 07:00,26.0383,21.8653,15.11
85,2022-09-07 08:00,27.3315,20.6853,14.93
86,2022-09-07 09:00,24.9729,22.883,14.28
87,2022-09-07 10:00,19.6383,25.8649,12.41
88,2022-09-07 11:00,20.984,23.3234,12.3
89,2022-09-07 12:00,21.4445,21.4333,11.83
90,2022-09-07 13:00,20.6828,19.608,10.62
91,2022-09-07 14:00,23.2305,18.445,9.97
92,2022-09-07 15:00,27.5406,17.1512,9.96
93,2022-09-07 16:00,27.5809,16.4804,10.57
94,2022-09-07 17:00,26.6199,15.9061,11.32
95,2022-09-07 18:00,27.3574,15.6132,12.06
96,2022-09-07 19:00,27.1777,15.5106,12.96
97,2022-09-07 20:00,27.4961,15.2943,14.19
98,2022-09-08 05:00,25.0501,21.4609,15.49
99,2022-09-08 07:00,27.7136,20.6983,15.42
100,2022-09-08 08:00,29.2102,19.6457,15.47
101,2022-09-08 09:00,25.6044,24.0785,16.55
102,2022-09-08 10:00,20.4654,36.9552,15.79
103,2022-09-08 11:00,18.7928,33.9349,17.47
104,2022-09-08 12:00,19.0852,32.3119,19.52
105,2022-09-08 13:00,16.9056,33.7609,21.17
106,2022-09-08 14:00,22.0805,30.3124,22.72
107,2022-09-08 15:00,21.8055,28.7726,22.18
108,2022-09-08 16:00,21.5784,26.9695,21.37
109,2022-09-08 17:00,20.4492,25.5581,20.36
110,2022-09-08 18:00,20.1963,25.242,19.2
111,2022-09-08 19:00,19.9308,24.9102,18.04
112,2022-09-08 20:00,21.3004,24.0588,16.8
113,2022-09-09 05:00,29.9894,20.4462,16.68
114,2022-09-09 06:00,29.012,19.7798,17.0
115,2022-09-09 07:00,28.0282,19.1091,16.95
116,2022-09-09 08:00,30.0001,17.6881,18.08
117,2022-09-09 09:00,27.9643,17.1664,17.88
118,2022-09-09 10:00,24.5547,18.9237,17.54
119,2022-09-09 11:00,21.1871,21.695,16.62
120,2022-09-09 12:00,19.4521,25.8141,14.33
121,2022-09-09 13:00,18.8409,24.1289,14.21
122,2022-09-09 14:00,19.0249,22.8164,14.11
123,2022-09-09 15:00,17.8623,23.2554,13.96
124,2022-09-09 16:00,17.1838,22.372,14.11
125,2022-09-09 17:00,16.6173,22.9532,14.25
126,2022-09-09 18:00,16.3846,22.6318,14.6
127,2022-09-09 19:00,16.7595,22.1312,15.31
128,2022-09-09 20:00,17.0132,21.45,14.94
129,2022-09-12 05:00,21.6678,19.6579,14.42
130,2022-09-12 06:00,20.8165,21.2429,13.41
131,2022-09-12 07:00,21.2502,20.055,11.64
132,2022-09-12 08:00,22.7355,18.4662,10.14
133,2022-09-12 09:00,21.9066,17.1494,9.95
134,2022-09-12 10:00,28.8084,14.2355,10.74
135,2022-09-12 11:00,26.672,12.517,12.15
136,2022-09-12 12:00,24.5447,15.5066,13.85
137,2022-09-12 13:00,22.9052,17.8106,14.82
138,2022-09-12 14:00,24.5586,16.5046,14.78
139,2022-09-12 15:00,23.1322,15.546,15.24
140,2022-09-12 16:00,23.3564,14.5898,15.5
141,2022-09-12 17:00,22.8518,14.2746,16.0
142,2022-09-12 18:00,22.5028,14.0566,16.67
143,2022-09-12 19:00,23.5662,13.7182,17.49
144,2022-09-12 20:00,22.5899,14.8069,19.03
145,2022-09-13 05:00,28.6959,13.4835,20.45
146,2022-09-13 07:00,26.1764,14.6942,22.82
147,2022-09-13 08:00,27.9339,13.8602,24.08
148,2022-09-13 09:00,17.6238,41.2464,25.62
149,2022-09-13 10:00,15.2687,43.9581,26.07
150,2022-09-13 11:00,13.7469,39.5769,26.95
151,2022-09-13 12:00,12.5975,40.2024,28.79
152,2022-09-13 13:00,15.6263,36.1785,31.63
153,2022-09-13 14:00,15.2031,34.0794,33.07
154,2022-09-13 15:00,13.7692,36.9958,34.4
155,2022-09-13 16:00,12.3854,41.0437,36.02
156,2022-09-13 17:00,11.973,39.6773,38.2
157,2022-09-13 18:00,11.5586,38.7984,40.38
158,2022-09-13 19:00,11.0301,37.5323,42.36
159,2022-09-13 20:00,10.9106,37.1259,44.77
160,2022-09-14 05:00,19.794,33.424,46.09
161,2022-09-14 06:00,18.8359,31.8062,45.92
162,2022-09-14 07:00,18.3057,32.5997,45.34
163,2022-09-14 08:00,16.5049,36.4977,44.48
164,2022-09-14 09:00,15.3338,32.8423,43.71
165,2022-09-14 10:00,14.5444,29.9377,42.85
166,2022-09-14 11:00,12.0763,35.7783,41.59
167,2022-09-14 12:00,11.2852,33.4347,42.29
168,2022-09-14 13:00,10.848,33.1078,43.09
169,2022-09-14 14:00,10.209,32.6302,43.44
170,2022-09-14 15:00,9.6,32.6722,43.35
171,2022-09-14 16:00,8.7137,32.5713,43.42
172,2022-09-14 17:00,11.2083,30.7984,43.68
173,2022-09-14 18:00,10.9174,29.9991,43.11
174,2022-09-14 19:00,11.1039,29.0256,42.55
175,2022-09-14 20:00,24.2218,24.1106,43.91
176,2022-09-15 05:00,21.4304,28.7077,42.09
177,2022-09-15 07:00,19.5832,26.2333,41.12
178,2022-09-15 08:00,18.3295,30.9557,39.47
179,2022-09-15 09:00,17.3877,29.8321,38.7
180,2022-09-15 10:00,28.6529,24.4255,38.11
181,2022-09-15 11:00,31.196,21.8563,35.14
182,2022-09-15 12:00,29.6739,21.8063,32.86
183,2022-09-15 13:00,31.0047,20.3786,30.34
184,2022-09-15 14:00,33.9096,19.2744,28.08
185,2022-09-15 15:00,31.2449,23.9637,26.14
186,2022-09-15 16:00,29.4109,27.169,22.96
187,2022-09-15 17:00,27.8992,27.0576,19.91
188,2022-09-15 18:00,26.6691,25.8645,16.69
189,2022-09-15 19:00,24.786,27.5687,13.61
190,2022-09-15 20:00,23.7693,26.4379,13.97
191,2022-09-16 05:00,21.9387,31.1971,13.31
192,2022-09-16 06:00,23.2108,30.3099,13.52
193,2022-09-16 07:00,22.7464,29.7034,12.64
194,2022-09-16 08:00,25.1653,28.7734,11.7
195,2022-09-16 09:00,22.2848,32.9449,11.61
196,2022-09-16 10:00,20.2252,33.7915,11.73
197,2022-09-16 11:00,20.0141,30.2996,12.44
198,2022-09-16 12:00,18.9835,28.031,12.42
199,2022-09-16 13:00,17.9009,28.8086,11.83
200,2022-09-16 14:00,17.3676,27.9503,12.55
201,2022-09-16 15:00,18.5635,26.5991,13.94
202,2022-09-16 16:00,21.6016,24.4549,15.1
203,2022-09-16 17:00,21.1427,23.9354,15.43
204,2022-09-16 18:00,21.3483,23.5316,15.5
205,2022-09-16 19:00,24.2647,22.3155,15.46
206,2022-09-16 20:00,23.3966,21.5171,14.52
207,2022-09-19 05:00,19.8309,30.2122,13.87
208,2022-09-19 06:00,18.9427,28.8589,14.4
209,2022-09-19 07:00,17.5658,32.3526,15.41
210,2022-09-19 08:00,20.5438,30.5151,16.15
211,2022-09-19 09:00,19.936,28.7563,15.75
212,2022-09-19 10:00,30.6999,23.2668,15.58
213,2022-09-19 11:00,31.9286,21.212,15.19
214,2022-09-19 12:00,30.0648,19.6471,14.96
215,2022-09-19 13:00,28.6968,20.2698,14.79
216,2022-09-19 14:00,27.499,19.4238,14.75
217,2022-09-19 15:00,26.3161,18.5882,15.54
218,2022-09-19 16:00,29.5128,17.4003,16.32
219,2022-09-19 17:00,19.3478,41.7206,17.82
220,2022-09-19 18:00,18.3639,39.599,20.14
221,2022-09-19 19:00,18.2105,39.2681,22.45
222,2022-09-19 20:00,17.8885,39.4578,23.59
223,2022-09-20 05:00,21.7375,36.3443,24.79
224,2022-09-20 06:00,20.9464,38.206,24.48
225,2022-09-20 07:00,20.531,36.5926,25.16
226,2022-09-20 08:00,25.1872,33.3872,25.88
227,2022-09-20 09:00,22.7069,31.4422,25.9
228,2022-09-20 10:00,16.218,48.6236,25.61
229,2022-09-20 11:00,14.2615,44.0619,27.68
230,2022-09-20 12:00,13.548,41.8573,30.1
231,2022-09-20 13:00,12.6824,43.8908,32.52
232,2022-09-20 14:00,11.7465,47.3603,35.23
233,2022-09-20 15:00,11.1428,48.6952,37.69
234,2022-09-20 16:00,11.9153,45.9805,39.56
235,2022-09-20 17:00,11.6959,45.1337,41.14
236,2022-09-20 18:00,12.9737,44.0845,42.73
237,2022-09-20 19:00,13.1712,43.3608,43.94
238,2022-09-20 20:00,12.8864,42.8558,45.96
239,2022-09-21 05:00,12.313,42.7287,47.71
240,2022-09-21 06:00,12.1385,42.1232,49.65
241,2022-09-21 07:00,11.9561,41.49,52.6
242,2022-09-21 08:00,15.0823,39.773,55.39
243,2022-09-21 09:00,15.2517,37.4529,55.04
244,2022-09-21 10:00,22.8129,32.1807,54.4
245,2022-09-21 11:00,26.308,28.5934,51.96
246,2022-09-21 12:00,25.0548,27.2312,48.32
247,2022-09-21 13:00,25.7841,25.9024,44.31
248,2022-09-21 14:00,24.4967,28.6034,39.85
249,2022-09-21 15:00,20.0718,33.5697,36.2
250,2022-09-21 16:00,16.6053,32.4822,33.79
251,2022-09-21 17:00,16.1281,31.9593,32.21
252,2022-09-21 18:00,16.2118,31.268,30.74
253,2022-09-21 19:00,15.9884,30.837,29.17
254,2022-09-21 20:00,15.7545,31.3611,27.49
255,2022-09-22 05:00,21.6938,28.7913,25.91
256,2022-09-22 06:00,23.0898,25.7205,22.96
257,2022-09-22 07:00,22.2028,24.7324,20.13
258,2022-09-22 08:00,21.111,24.4996,17.51
259,2022-09-22 09:00,18.9082,25.2633,16.82
260,2022-09-22 10:00,16.1808,26.4274,17.55
261,2022-09-22 11:00,14.9819,24.4692,18.97
262,2022-09-22 12:00,14.4397,24.9408,20.68
263,2022-09-22 13:00,13.2755,25.1696,22.03
264,2022-09-22 14:00,12.7852,24.24,22.44
265,2022-09-22 15:00,11.8928,28.1323,22.34
266,2022-09-22 16:00,10.9591,27.3091,22.89
267,2022-09-22 17:00,10.7453,27.2641,23.67
268,2022-09-22 18:00,10.6336,27.5004,24.51
269,2022-09-22 19:00,11.4956,26.8982,25.31
270,2022-09-22 20:00,11.2958,26.4308,27.17
271,2022-09-23 05:00,9.9874,33.2976,29.65
272,2022-09-23 06:00,9.7557,33.6853,33.11
273,2022-09-23 07:00,9.2362,36.6244,36.51
274,2022-09-23 08:00,8.0558,40.8343,39.75
275,2022-09-23 09:00,7.0812,35.8941,42.82
276,2022-09-23 10:00,6.1722,37.2112,45.89
277,2022-09-23 11:00,5.1347,41.1303,49.1
278,2022-09-23 12:00,4.75,38.049,52.45
279,2022-09-23 13:00,4.494,37.7949,55.79
280,2022-09-23 14:00,6.8236,36.0516,58.52
281,2022-09-23 15:00,6.5161,34.9013,60.34
282,2022-09-23 16:00,15.1738,30.2634,62.13
283,2022-09-23 17:00,15.2153,29.4213,61.34
284,2022-09-23 18:00,14.9173,28.8451,60.75
285,2022-09-23 19:00,14.685,28.915,60.16
286,2022-09-23 20:00,14.9106,28.2825,58.64
287,2022-09-26 05:00,17.6471,25.4366,56.92
288,2022-09-26 06:00,16.0041,23.5856,53.95
289,2022-09-26 07:00,15.741,24.8415,50.52
290,2022-09-26 08:00,14.7002,25.954,47.34
291,2022-09-26 09:00,16.1352,23.7036,44.2
292,2022-09-26 10:00,17.4026,21.0064,40.0
293,2022-09-26 11:00,16.9075,18.6208,35.12
294,2022-09-26 12:00,15.1375,25.2407,29.84
295,2022-09-26 13:00,14.2602,25.2267,26.75
296,2022-09-26 14:00,13.4554,24.2937,23.84
297,2022-09-26 15:00,14.2508,22.62,23.52
298,2022-09-26 16:00,15.5249,21.1097,22.87
299,2022-09-26 17:00,14.9668,22.4049,21.68
300,2022-09-26 18:00,14.8031,22.1598,20.77
301,2022-09-26 19:00,14.5461,22.3538,19.99
302,2022-09-26 20:00,14.2791,22.5553,20.21
303,2022-09-27 05:00,27.2262,19.1486,20.44
304,2022-09-27 06:00,26.2764,18.4806,20.08
305,2022-09-27 07:00,26.2155,17.5991,19.35
306,2022-09-27 08:00,26.1561,16.7392,19.4
307,2022-09-27 09:00,24.8486,15.9024,20.3
308,2022-09-27 10:00,21.2702,23.9808,21.52
309,2022-09-27 11:00,18.716,21.1011,20.16
310,2022-09-27 12:00,16.1524,21.7619,18.61
311,2022-09-27 13:00,14.49,29.3242,17.61
312,2022-09-27 14:00,13.5262,29.3446,18.41
313,2022-09-27 15:00,16.544,26.9166,19.96
314,2022-09-27 16:00,18.9235,25.1996,20.24
315,2022-09-27 17:00,18.2485,24.3007,19.83
316,2022-09-27 18:00,17.7621,24.1818,19.34
317,2022-09-27 19:00,19.0755,22.9914,18.83
318,2022-09-27 20:00,20.2463,22.3337,18.25
319,2022-09-28 05:00,16.9117,32.0373,17.35
320,2022-09-28 06:00,16.6351,32.0585,18.15
321,2022-09-28 07:00,25.1318,28.3911,18.85
322,2022-09-28 08:00,22.2642,27.136,17.72
323,2022-09-28 09:00,22.3129,24.282,17.99
324,2022-09-28 10:00,24.0469,21.4641,17.87
325,2022-09-28 11:00,25.58,19.4612,17.22
326,2022-09-28 12:00,25.5485,18.4043,15.77
327,2022-09-28 13:00,24.7164,17.1505,14.29
328,2022-09-28 14:00,23.6013,16.3767,13.88
329,2022-09-28 15:00,23.7715,15.8205,14.15
330,2022-09-28 16:00,27.6467,14.8129,14.57
331,2022-09-28 17:00,26.527,14.213,15.64
332,2022-09-28 18:00,25.8231,13.8358,17.13
333,2022-09-28 19:00,25.6613,13.4514,18.94
334,2022-09-28 20:00,25.0614,13.137,18.96
335,2022-09-29 05:00,21.3066,24.5458,18.93
336,2022-09-29 06:00,21.9531,23.9928,19.0
337,2022-09-29 07:00,21.4331,24.905,18.61
338,2022-09-29 08:00,22.7368,22.9982,18.85
339,2022-09-29 09:00,20.1773,24.3492,18.48
340,2022-09-29 10:00,14.9961,39.7206,18.18
341,2022-09-29 11:00,13.7917,36.9767,20.25
342,2022-09-29 12:00,14.4685,35.1204,22.22
343,2022-09-29 13:00,13.537,34.2389,23.9
344,2022-09-29 14:00,12.7242,37.3033,25.56
345,2022-09-29 15:00,12.0022,35.6595,26.91
346,2022-09-29 16:00,12.7507,33.6059,28.3
347,2022-09-29 17:00,12.4924,32.9253,29.35
348,2022-09-29 18:00,11.9702,34.1615,30.34
349,2022-09-29 19:00,11.3933,34.1216,31.54
350,2022-09-29 20:00,11.0122,32.9803,34.61
351,2022-09-30 05:00,16.8977,30.5926,37.86
352,2022-09-30 06:00,16.5018,29.8759,39.38
353,2022-09-30 07:00,16.1954,30.5592,41.4
354,2022-09-30 08:00,15.2787,34.4896,42.92
355,2022-09-30 09:00,14.0423,34.1886,42.45
356,2022-09-30 10:00,11.924,38.7083,42.18
357,2022-09-30 11:00,10.9546,34.6701,42.98
358,2022-09-30 12:00,12.7778,31.8455,43.6
359,2022-09-30 13:00,12.1388,31.92,43.14
360,2022-09-30 14:00,11.139,31.4873,42.8
361,2022-09-30 15:00,10.4586,33.4508,43.0
362,2022-09-30 16:00,9.6507,33.6256,43.52
363,2022-09-30 17:00,9.1608,31.9187,44.05
364,2022-09-30 18:00,8.9969,31.3474,44.44
365,2022-09-30 19:00,8.8828,30.9498,44.83
366,2022-09-30 20:00,8.763,31.2065,46.72
367,2022-10-03 05:00,8.1152,34.9481,48.67
368,2022-10-03 06:00,7.6189,32.8109,50.93
369,2022-10-03 07:00,10.2461,31.8778,52.62
370,2022-10-03 08:00,13.3584,30.2562,53.31
371,2022-10-03 09:00,16.2713,27.2685,52.3
372,2022-10-03 10:00,13.2516,27.7754,50.39
373,2022-10-03 11:00,20.4386,23.7421,49.87
374,2022-10-03 12:00,18.9295,21.989,47.19
375,2022-10-03 13:00,18.1523,21.0862,44.32
376,2022-10-03 14:00,18.7017,20.3174,41.11
377,2022-10-03 15:00,20.7608,19.1856,37.45
378,2022-10-03 16:00,18.8738,20.4716,33.77
379,2022-10-03 17:00,18.3936,19.9508,30.11
380,2022-10-03 18:00,18.8207,19.6812,26.44
381,2022-10-03 19:00,18.2884,19.1246,22.59
382,2022-10-03 20:00,19.2257,18.5593,18.3
383,2022-10-04 05:00,31.0498,15.688,13.97
384,2022-10-04 06:00,30.1754,15.2462,12.65
385,2022-10-04 07:00,35.0962,14.1718,12.23
386,2022-10-04 08:00,33.0873,15.5071,13.46
387,2022-10-04 09:00,33.1081,14.1946,13.52
388,2022-10-04 10:00,47.3175,10.5787,15.84
389,2022-10-04 11:00,46.4051,9.7468,19.84
390,2022-10-04 12:00,44.8697,9.2436,23.97
391,2022-10-04 13:00,41.7729,11.769,28.37
392,2022-10-04 14:00,38.0063,13.5255,32.1
393,2022-10-04 15:00,38.4724,12.6791,35.2
394,2022-10-04 16:00,38.0399,11.6119,38.51
395,2022-10-04 17:00,36.8622,11.0765,42.15
396,2022-10-04 18:00,36.1883,10.874,45.84
397,2022-10-04 19:00,35.2626,11.8748,49.55
398,2022-10-04 20:00,34.5488,11.6344,50.75
399,2022-10-05 05:00,32.4281,17.0586,51.94
400,2022-10-05 07:00,49.2553,12.1502,51.13
401,2022-10-05 08:00,46.1361,11.3808,52.86
402,2022-10-05 09:00,42.2906,13.0369,54.32
403,2022-10-05 10:00,35.516,20.8427,53.57
404,2022-10-05 11:00,33.5081,23.9727,50.76
405,2022-10-05 12:00,34.9197,22.0934,47.24
406,2022-10-05 13:00,36.3618,20.3254,44.85
407,2022-10-05 14:00,38.0996,19.1599,43.48
408,2022-10-05 15:00,36.6838,18.4479,42.24
409,2022-10-05 16:00,38.5083,17.6926,40.8
410,2022-10-05 17:00,37.882,17.4048,39.6
411,2022-10-05 18:00,37.0175,18.1487,38.4
412,2022-10-05 19:00,35.9141,18.2039,37.3
413,2022-10-05 20:00,37.143,17.0032,36.1
414,2022-10-06 05:00,35.7576,16.3689,36.54
415,2022-10-06 07:00,32.4944,24.001,34.88
416,2022-10-06 08:00,35.3415,21.7237,31.63
417,2022-10-06 09:00,38.8894,18.0375,29.56
418,2022-10-06 10:00,33.6958,16.1234,30.32
419,2022-10-06 11:00,28.285,21.1384,31.65
420,2022-10-06 12:00,25.7995,19.2808,31.08
421,2022-10-06 13:00,26.1831,17.9239,30.09
422,2022-10-06 14:00,25.2271,17.2694,29.07
423,2022-10-06 15:00,23.4412,20.6141,28.04
424,2022-10-06 16:00,22.661,19.928,25.85
425,2022-10-06 17:00,21.8768,21.2158,23.67
426,2022-10-06 18:00,20.9832,22.9022,21.33
427,2022-10-06 19:00,20.4228,22.2906,19.31
428,2022-10-06 20:00,19.9625,22.3516,16.96
429,2022-10-07 06:00,24.97,20.9532,14.71
430,2022-10-07 07:00,24.3729,20.4521,14.26
431,2022-10-07 08:00,23.3218,19.5701,13.18
432,2022-10-07 09:00,19.6679,28.2543,11.19
433,2022-10-07 10:00,16.7422,30.7197,9.95
434,2022-10-07 11:00,14.4996,26.6047,11.02
435,2022-10-07 12:00,14.212,24.3468,12.09
436,2022-10-07 13:00,13.5909,25.2251,12.63
437,2022-10-07 14:00,13.211,24.5199,13.43
438,2022-10-07 15:00,12.7909,24.0052,15.12
439,2022-10-07 16:00,15.3399,22.709,16.83
440,2022-10-07 17:00,14.9065,22.0675,18.11
441,2022-10-07 18:00,14.3814,21.8772,19.18
442,2022-10-07 19:00,14.2018,21.604,20.34
443,2022-10-07 20:00,15.6914,20.9014,21.42
444,2022-10-10 05:00,11.1584,41.2659,21.81
445,2022-10-10 06:00,10.6992,39.5677,25.29
446,2022-10-10 07:00,11.1874,37.4908,28.76
447,2022-10-10 08:00,12.1291,35.2961,31.34
448,2022-10-10 09:00,10.2488,40.4787,32.73
449,2022-10-10 10:00,8.8623,44.0217,34.88
450,2022-10-10 11:00,8.2981,41.2191,37.75
451,2022-10-10 12:00,7.5243,39.5956,40.36
452,2022-10-10 13:00,7.0839,37.2781,43.08
453,2022-10-10 14:00,6.318,35.8426,45.77
454,2022-10-10 15:00,6.0639,34.4008,49.39
455,2022-10-10 16:00,5.759,32.6709,53.01
456,2022-10-10 17:00,5.6751,32.1954,56.53
457,2022-10-10 18:00,5.3934,33.576,60.06
458,2022-10-10 19:00,5.2529,32.7017,64.2
459,2022-10-10 20:00,6.2691,32.1605,65.27
460,2022-10-11 05:00,5.1901,42.3616,65.98
461,2022-10-11 06:00,5.0824,41.4828,67.7
462,2022-10-11 07:00,4.9177,42.8398,69.8
463,2022-10-11 08:00,6.4387,41.3944,71.21
464,2022-10-11 09:00,11.8773,37.5307,71.68
465,2022-10-11 10:00,12.4725,32.8666,70.64
466,2022-10-11 11:00,18.6283,27.8898,68.99
467,2022-10-11 12:00,26.6488,24.085,65.55
468,2022-10-11 13:00,26.4162,22.2892,60.91
469,2022-10-11 14:00,25.1115,21.1883,56.52
470,2022-10-11 15:00,22.5003,27.6503,52.12
471,2022-10-11 16:00,21.2604,28.3309,47.85
472,2022-10-11 17:00,20.7674,27.6739,43.7
473,2022-10-11 18:00,20.3606,27.1319,39.56
474,2022-10-11 19:00,19.94,26.5714,35.76
475,2022-10-11 20:00,19.6127,26.1353,31.2
476,2022-10-12 05:00,24.2369,24.2761,26.63
477,2022-10-12 06:00,25.2605,23.5813,20.97
478,2022-10-12 07:00,24.5052,24.0722,15.99
479,2022-10-12 08:00,23.8897,23.4677,12.35
480,2022-10-12 09:00,20.9193,26.4706,9.2
481,2022-10-12 10:00,17.7502,32.7403,8.61
482,2022-10-12 11:00,16.5004,30.435,10.37
483,2022-10-12 12:00,19.8962,27.1138,11.89
484,2022-10-12 13:00,20.8511,25.5415,12.38
485,2022-10-12 14:00,19.8912,24.3657,12.37
486,2022-10-12 15:00,19.7882,22.8967,12.07
487,2022-10-12 16:00,18.2778,24.9654,11.57
488,2022-10-12 17:00,17.2642,24.1355,11.66
489,2022-10-12 18:00,16.5724,23.1683,11.83
490,2022-10-12 19:00,16.173,22.6099,11.99
491,2022-10-12 20:00,15.6647,22.5279,13.17
492,2022-10-13 05:00,14.6717,26.8051,14.21
493,2022-10-13 06:00,19.0905,25.4169,16.24
494,2022-10-13 07:00,18.4475,26.5818,17.19
495,2022-10-13 08:00,23.487,24.2909,17.64
496,2022-10-13 09:00,17.2179,38.7419,15.64
497,2022-10-13 10:00,14.587,32.8221,16.27
498,2022-10-13 11:00,14.6947,29.9021,17.92
499,2022-10-13 12:00,26.6683,24.2696,19.63
500,2022-10-13 13:00,24.409,22.2134,19.25
501,2022-10-13 14:00,22.9149,20.8537,19.06
502,2022-10-13 15:00,21.9503,19.9759,18.3
503,2022-10-13 16:00,21.6489,19.303,17.45
504,2022-10-13 17:00,21.3468,19.0336,16.67
505,2022-10-13 18:00,20.7238,19.4509,15.89
506,2022-10-13 19:00,21.3246,19.0517,14.84
507,2022-10-13 20:00,20.5306,21.5338,13.15
508,2022-10-14 05:00,19.959,20.9342,12.3
509,2022-10-14 07:00,21.5368,19.6387,11.18
510,2022-10-14 08:00,23.92,17.8048,11.39
511,2022-10-14 09:00,23.415,15.511,9.69
512,2022-10-14 10:00,20.3715,15.3876,8.4
513,2022-10-14 11:00,18.7618,18.9989,6.95
514,2022-10-14 12:00,19.6629,17.7195,6.66
515,2022-10-14 13:00,17.7338,17.8498,6.7
516,2022-10-14 14:00,16.9656,17.0766,6.39
517,2022-10-14 15:00,16.1974,18.5352,6.07
518,2022-10-14 16:00,15.719,17.7773,6.14
519,2022-10-14 17:00,14.977,19.5606,6.17
520,2022-10-14 18:00,14.2525,21.3019,6.9
521,2022-10-14 19:00,14.0092,20.9383,7.91
