time,MINUS_DI
2022-08-24,27.0764
2022-08-23,27.4466
2022-08-22,26.3472
2022-08-19,18.5034
2022-08-18,15.0662
2022-08-17,15.1113
2022-08-16,15.4160
2022-08-15,16.0648
2022-08-12,16.8030
2022-08-11,17.7267
2022-08-10,18.6258
2022-08-09,20.1416
2022-08-08,19.4939
2022-08-05,20.8548
2022-08-04,20.3889
2022-08-03,21.1247
2022-08-02,22.9635
2022-08-01,20.8338
2022-07-29,21.1635
2022-07-28,22.2736
2022-07-27,24.3927
2022-07-26,29.0676
2022-07-25,24.4393
2022-07-22,23.2549
2022-07-21,24.7871
2022-07-20,24.8593
2022-07-19,26.4064
2022-07-18,28.0490
2022-07-15,28.7109
2022-07-14,30.5499
2022-07-13,31.2125
2022-07-12,28.9828
2022-07-11,22.3468
2022-07-08,22.4744
2022-07-07,21.8633
2022-07-06,22.7533
2022-07-05,24.0106
2022-07-01,25.9753
2022-06-30,27.2729
2022-06-29,26.4520
2022-06-28,27.4767
2022-06-27,23.5518
2022-06-24,24.6660
2022-06-23,26.8053
2022-06-22,28.3686
2022-06-21,30.1476
2022-06-17,32.0994
2022-06-16,33.9597
2022-06-15,33.5723
2022-06-14,36.8941
2022-06-13,38.2524
2022-06-10,32.2751
2022-06-09,24.6608
2022-06-08,21.8708
2022-06-07,22.5331
2022-06-06,22.8331
2022-06-03,23.1799
2022-06-02,24.3939
2022-06-01,19.7755
2022-05-31,21.0919
2022-05-27,22.1364
2022-05-26,23.5140
2022-05-25,24.5993
2022-05-24,26.0654
2022-05-23,27.6740
2022-05-20,29.6115
2022-05-19,28.1309
2022-05-18,28.7023
2022-05-17,24.5656
2022-05-16,25.8662
2022-05-13,27.8812
2022-05-12,29.5166
2022-05-11,24.7930
2022-05-10,22.6322
2022-05-09,24.2363
2022-05-06,20.1832
2022-05-05,19.0587
2022-05-04,19.5347
2022-05-03,21.8474
2022-05-02,22.6061
2022-04-29,23.9565
2022-04-28,22.5155
2022-04-27,24.2830
2022-04-26,28.8677
2022-04-25,31.0274
2022-04-22,31.5940
2022-04-21,28.1501
2022-04-20,26.5449
2022-04-19,27.6921
2022-04-18,29.8012
2022-04-14,30.0358
2022-04-13,30.7220
2022-04-12,32.8416
2022-04-11,31.7350
2022-04-08,24.2063
2022-04-07,25.3465
2022-04-06,26.8009
2022-04-05,17.0664
2022-04-04,17.9503
2022-04-01,18.9680
2022-03-31,17.5385
2022-03-30,15.2176
2022-03-29,15.8342
2022-03-28,16.8143
2022-03-25,17.8961
2022-03-24,18.8807
2022-03-23,19.8404
2022-03-22,20.0162
2022-03-21,21.0450
2022-03-18,21.9760
2022-03-17,23.4145
2022-03-16,24.5399
2022-03-15,26.7123
2022-03-14,29.1070
2022-03-11,28.4605
2022-03-10,30.7226
2022-03-09,32.4583
2022-03-08,36.0342
2022-03-07,33.1287
2022-03-04,29.0053
2022-03-03,25.3454
2022-03-02,27.2827
2022-03-01,29.0474
2022-02-28,30.2167
2022-02-25,31.7034
2022-02-24,33.1786
2022-02-23,32.5361
2022-02-22,31.9767
2022-02-18,32.3700
2022-02-17,31.2798
2022-02-16,30.6580
2022-02-15,30.2059
2022-02-14,31.6802
2022-02-11,30.7369
2022-02-10,27.9609
2022-02-09,24.8554
2022-02-08,26.3481
2022-02-07,27.5164
2022-02-04,29.1641
2022-02-03,31.1545
2022-02-02,27.4083
2022-02-01,28.7579
2022-01-31,29.0895
2022-01-28,30.3612
2022-01-27,30.9429
2022-01-26,33.3929
2022-01-25,38.7805
2022-01-24,42.3301
2022-01-21,32.7153
2022-01-20,30.2326
2022-01-19,31.7198
2022-01-18,35.0939
2022-01-14,36.0026
2022-01-13,38.1563
2022-01-12,31.3744
2022-01-11,34.1012
2022-01-10,36.4458
2022-01-07,34.6139
2022-01-06,35.4655
2022-01-05,33.4588
2022-01-04,27.0864
2022-01-03,25.7315
2021-12-31,21.1962
2021-12-30,18.7327
2021-12-29,18.6762
2021-12-28,18.9093
2021-12-27,19.5729
2021-12-23,21.1082
2021-12-22,21.8562
2021-12-21,23.5169
2021-12-20,25.3204
2021-12-17,26.8210
2021-12-16,23.3031
2021-12-15,26.5075
2021-12-14,29.4314
2021-12-13,17.6781
2021-12-10,18.5908
2021-12-09,20.6742
2021-12-08,21.6694
2021-12-07,22.7639
2021-12-06,25.1786
2021-12-03,27.4951
2021-12-02,20.4572
2021-12-01,19.9412
2021-11-30,22.4516
2021-11-29,17.4704
2021-11-26,19.7298
2021-11-24,14.0640
2021-11-23,14.9296
2021-11-22,7.5055
2021-11-19,8.7075
2021-11-18,9.2267
2021-11-17,8.6186
2021-11-16,9.1780
2021-11-15,9.9124
2021-11-12,10.4936
2021-11-11,11.2585
2021-11-10,11.8019
2021-11-09,5.9676
2021-11-08,6.3366
2021-11-05,6.6281
2021-11-04,7.0373
2021-11-03,7.7523
2021-11-02,8.2213
2021-11-01,8.6899
2021-10-29,9.3250
2021-10-28,10.4155
2021-10-27,10.9299
2021-10-26,13.8152
2021-10-25,14.7819
2021-10-22,13.3379
2021-10-21,14.0210
2021-10-20,15.0338
2021-10-19,14.1682
2021-10-18,14.5961
2021-10-15,15.7696
2021-10-14,16.6551
2021-10-13,18.3490
2021-10-12,19.5141
2021-10-11,19.8048
2021-10-08,21.2457
2021-10-07,21.8529
2021-10-06,22.8592
2021-10-05,25.3532
2021-10-04,27.8889
2021-10-01,29.9401
2021-09-30,33.8650
2021-09-29,34.9589
2021-09-28,36.9375
2021-09-27,26.9969
2021-09-24,23.1303
2021-09-23,23.2303
2021-09-22,24.5078
2021-09-21,26.8322
2021-09-20,28.3494
2021-09-17,15.6545
2021-09-16,15.0302
2021-09-15,14.3332
2021-09-14,15.8405
2021-09-13,17.1749
2021-09-10,16.1438
2021-09-09,14.4123
2021-09-08,15.8929
2021-09-07,15.4296
2021-09-03,12.3225
2021-09-02,12.8631
2021-09-01,11.2027
2021-08-31,11.9600
2021-08-30,12.6013
2021-08-27,13.6185
2021-08-26,10.8151
2021-08-25,8.8903
2021-08-24,6.7636
2021-08-23,7.1905
2021-08-20,7.6257
2021-08-19,8.9042
2021-08-18,10.4947
2021-08-17,11.4755
2021-08-16,12.2997
2021-08-13,13.5301
2021-08-12,14.5433
2021-08-11,15.6400
2021-08-10,16.5329
2021-08-09,12.5538
2021-08-06,13.5164
2021-08-05,14.0226
2021-08-04,14.9932
2021-08-03,15.8407
2021-08-02,16.8107
2021-07-30,17.4433
2021-07-29,14.3790
2021-07-28,15.0207
2021-07-27,16.7492
2021-07-26,11.8322
2021-07-23,12.5061
2021-07-22,13.4015
2021-07-21,14.6734
2021-07-20,15.8504
2021-07-19,17.2839
2021-07-16,9.4079
2021-07-15,10.2992
2021-07-14,9.4123
2021-07-13,9.9885
2021-07-12,11.1111
2021-07-09,11.8232
2021-07-08,12.4576
2021-07-07,9.1404
2021-07-06,9.7882
2021-07-02,10.8053
2021-07-01,12.3041
2021-06-30,12.8850
2021-06-29,13.3543
2021-06-28,14.3458
2021-06-25,15.4738
2021-06-24,14.8328
2021-06-23,15.5676
2021-06-22,16.2650
2021-06-21,17.2803
2021-06-18,19.1102
2021-06-17,20.3806
2021-06-16,22.6404
2021-06-15,18.8789
2021-06-14,19.7324
2021-06-11,20.9306
2021-06-10,21.6582
2021-06-09,23.2026
2021-06-08,24.4404
2021-06-07,25.9610
2021-06-04,27.9345
2021-06-03,30.9683
2021-06-02,28.2058
2021-06-01,27.9303
2021-05-28,25.4156
2021-05-27,26.6554
2021-05-26,25.1228
2021-05-25,26.0210
2021-05-24,26.8220
2021-05-21,29.3751
2021-05-20,31.0183
2021-05-19,33.3488
2021-05-18,29.9468
2021-05-17,30.5978
2021-05-14,29.7680
2021-05-13,32.5561
2021-05-12,35.9075
2021-05-11,33.3290
2021-05-10,28.3855
2021-05-07,24.1835
2021-05-06,26.0139
2021-05-05,26.3730
2021-05-04,27.9698
2021-05-03,21.8136
2021-04-30,22.9746
2021-04-29,24.2667
2021-04-28,20.5260
2021-04-27,10.8726
2021-04-26,11.4659
2021-04-23,11.9111
2021-04-22,12.7952
2021-04-21,11.3446
2021-04-20,12.0181
2021-04-19,11.0375
2021-04-16,11.7137
2021-04-15,12.3671
2021-04-14,13.2432
2021-04-13,11.3431
2021-04-12,11.9260
2021-04-09,12.4798
2021-04-08,13.1392
2021-04-07,13.9569
2021-04-06,14.7068
2021-04-05,15.2184
2021-04-01,16.8632
2021-03-31,18.5972
2021-03-30,20.6157
2021-03-29,20.7241
2021-03-26,22.2216
2021-03-25,23.8744
2021-03-24,20.2472
2021-03-23,18.5368
2021-03-22,19.8586
2021-03-19,21.7857
2021-03-18,21.3688
2021-03-17,19.2955
2021-03-16,16.9189
2021-03-15,18.1681
2021-03-12,17.1977
2021-03-11,16.6464
2021-03-10,18.1812
2021-03-09,19.4019
2021-03-08,21.5689
2021-03-05,23.4673
2021-03-04,25.7675
2021-03-03,24.4470
2021-03-02,17.4215
2021-03-01,18.4337
2021-02-26,19.8495
2021-02-25,21.7981
2021-02-24,22.3380
2021-02-23,24.5735
2021-02-22,20.9920
2021-02-19,10.4452
2021-02-18,9.9302
2021-02-17,10.3606
2021-02-16,8.5566
2021-02-12,9.0061
2021-02-11,9.3720
2021-02-10,9.8038
2021-02-09,10.5614
2021-02-08,11.0965
2021-02-05,11.5582
2021-02-04,12.0210
2021-02-03,12.4869
2021-02-02,13.4718
2021-02-01,14.1136
2021-01-29,16.2004
2021-01-28,12.5698
2021-01-27,14.4599
2021-01-26,16.9650
2021-01-25,18.2936
2021-01-22,17.3295
2021-01-21,18.8592
2021-01-20,20.1134
2021-01-19,23.6300
2021-01-15,25.5606
2021-01-14,25.4219
2021-01-13,25.4464
2021-01-12,26.7407
2021-01-11,22.6297
2021-01-08,23.2552
2021-01-07,24.6783
2021-01-06,27.8337
2021-01-05,23.9251
2021-01-04,25.1502
2020-12-31,19.6527
2020-12-30,17.4536
2020-12-29,14.7689
2020-12-28,15.7931
2020-12-24,16.7774
2020-12-23,17.5808
2020-12-22,16.6772
2020-12-21,17.8117
2020-12-18,20.0650
2020-12-17,17.8915
2020-12-16,18.8632
2020-12-15,20.9952
2020-12-14,21.0466
2020-12-11,22.3300
2020-12-10,21.7624
2020-12-09,21.2951
2020-12-08,20.1175
2020-12-07,21.5809
2020-12-04,22.2070
2020-12-03,22.2380
2020-12-02,23.2211
2020-12-01,23.6050
2020-11-30,25.0724
2020-11-27,21.8058
2020-11-25,22.5877
2020-11-24,23.5108
2020-11-23,25.3423
2020-11-20,24.2151
2020-11-19,25.3121
2020-11-18,25.0250
2020-11-17,23.0352
2020-11-16,23.5278
2020-11-13,24.4531
2020-11-12,25.0385
2020-11-11,26.3799
2020-11-10,28.5251
2020-11-09,21.7893
2020-11-06,24.5548
2020-11-05,22.6112
2020-11-04,24.8230
2020-11-03,28.8543
2020-11-02,31.1412
2020-10-30,33.3269
2020-10-29,30.5588
2020-10-28,32.4635
2020-10-27,25.8517
2020-10-26,27.5351
2020-10-23,23.4104
2020-10-22,24.4575
2020-10-21,23.9560
2020-10-20,25.2133
2020-10-19,25.8228
2020-10-16,21.0417
2020-10-15,21.8947
2020-10-14,19.1152
2020-10-13,18.6772
2020-10-12,19.8578
2020-10-09,22.0362
2020-10-08,23.6139
2020-10-07,24.4993
2020-10-06,25.8144
2020-10-05,24.8935
2020-10-02,26.1980
2020-10-01,21.2270
2020-09-30,22.1712
2020-09-29,23.6213
2020-09-28,23.0653
2020-09-25,24.3074
2020-09-24,26.0930
2020-09-23,27.0288
2020-09-22,27.1842
2020-09-21,29.0367
2020-09-18,31.1046
2020-09-17,29.5101
2020-09-16,25.9800
2020-09-15,25.1788
2020-09-14,26.3548
2020-09-11,27.7802
2020-09-10,26.9251
2020-09-09,27.2200
2020-09-08,31.0223
2020-09-04,31.9364
2020-09-03,24.5152
2020-09-02,11.5604
2020-09-01,12.5798
2020-08-31,13.1621
2020-08-28,10.6273
2020-08-27,11.2753
2020-08-26,13.4821
2020-08-25,14.7657
2020-08-24,15.6286
2020-08-21,15.7307
2020-08-20,16.5806
2020-08-19,18.2177
2020-08-18,19.0344
2020-08-17,19.9501
2020-08-14,20.6189
2020-08-13,20.3232
2020-08-12,21.2057
2020-08-11,23.2249
2020-08-10,20.4506
2020-08-07,15.8565
2020-08-06,16.1864
2020-08-05,17.2507
2020-08-04,18.0342
2020-08-03,19.3570
2020-07-31,22.9390
2020-07-30,25.0113
2020-07-29,23.2140
2020-07-28,24.0860
2020-07-27,25.0664
2020-07-24,26.1030
2020-07-23,21.8150
2020-07-22,16.0457
2020-07-21,16.8995
2020-07-20,18.2636
2020-07-17,20.7415
2020-07-16,20.5124
2020-07-15,18.3327
2020-07-14,19.9823
2020-07-13,15.4515
2020-07-10,10.5828
2020-07-09,10.5117
2020-07-08,11.2882
2020-07-07,12.1377
2020-07-06,13.3848
2020-07-02,14.3854
2020-07-01,15.1000
2020-06-30,16.1261
2020-06-29,17.7553
2020-06-26,17.0800
2020-06-25,17.6020
2020-06-24,17.3193
2020-06-23,11.5103
2020-06-22,12.1050
2020-06-19,13.1522
2020-06-18,14.1490
2020-06-17,14.6716
2020-06-16,15.2492
2020-06-15,16.7255
2020-06-12,16.6792
2020-06-11,16.9850
2020-06-10,11.7965
2020-06-09,13.6385
2020-06-08,14.4659
2020-06-05,15.5099
2020-06-04,17.1051
2020-06-03,15.9082
2020-06-02,16.5518
2020-06-01,17.5730
2020-05-29,18.0809
2020-05-28,19.1918
2020-05-27,20.3242
2020-05-26,14.9556
2020-05-22,16.2397
2020-05-21,15.5739
2020-05-20,16.3538
2020-05-19,16.9903
2020-05-18,17.0709
2020-05-15,17.7631
2020-05-14,20.2913
2020-05-13,20.5115
2020-05-12,14.4022
2020-05-11,14.5927
2020-05-08,15.5595
2020-05-07,15.9038
2020-05-06,16.3147
2020-05-05,17.0133
2020-05-04,18.0147
2020-05-01,19.1461
2020-04-30,17.6879
2020-04-29,18.5430
2020-04-28,20.2594
2020-04-27,17.1665
2020-04-24,17.8669
2020-04-23,18.4019
2020-04-22,19.2139
2020-04-21,20.4625
2020-04-20,12.9212
2020-04-17,12.5144
2020-04-16,13.0302
2020-04-15,13.7164
2020-04-14,14.2938
2020-04-13,15.4063
2020-04-09,14.9311
2020-04-08,15.4547
2020-04-07,15.8612
2020-04-06,16.7271
2020-04-03,18.4889
2020-04-02,19.2606
2020-04-01,19.6691
2020-03-31,16.3476
2020-03-30,17.3527
2020-03-27,18.7740
2020-03-26,19.7251
2020-03-25,21.1259
2020-03-24,22.6419
2020-03-23,24.9297
2020-03-20,23.9574
2020-03-19,23.6296
2020-03-18,25.5703
2020-03-17,27.7635
2020-03-16,30.3823
2020-03-13,31.6526
2020-03-12,38.5292
2020-03-11,31.6349
2020-03-10,33.3648
2020-03-09,37.1004
2020-03-06,35.1724
2020-03-05,28.0305
2020-03-04,29.7097
2020-03-03,31.8253
2020-03-02,36.8386
2020-02-28,42.1139
2020-02-27,40.6233
2020-02-26,32.3190
2020-02-25,34.9707
2020-02-24,39.0972
2020-02-21,23.1508
2020-02-20,18.4868
2020-02-19,8.9629
2020-02-18,9.2954
2020-02-14,9.7560
