time,PLUS_DI
2023-07-10 05:00,7.2206
2023-07-10 04:00,7.3456
2023-07-07 19:00,7.7117
2023-07-07 18:00,7.6187
2023-07-07 17:00,24.3007
2023-07-07 16:00,18.5287
2023-07-07 15:00,19.7453
2023-07-07 14:00,21.8832
2023-07-07 13:00,23.1218
2023-07-07 12:00,23.2015
2023-07-07 11:00,17.8204
2023-07-07 10:00,18.4773
2023-07-07 09:00,20.8333
2023-07-07 08:00,24.2052
2023-07-07 07:00,19.9367
2023-07-07 06:00,19.2302
2023-07-07 05:00,19.7949
2023-07-07 04:00,20.0649
2023-07-06 19:00,21.2042
2023-07-06 18:00,21.0358
2023-07-06 17:00,21.5282
2023-07-06 16:00,23.9718
2023-07-06 15:00,22.9824
2023-07-06 14:00,23.8283
2023-07-06 13:00,24.9941
2023-07-06 12:00,24.5549
2023-07-06 11:00,19.2195
2023-07-06 10:00,20.3026
2023-07-06 09:00,20.8568
2023-07-06 08:00,24.7876
2023-07-06 07:00,30.3055
2023-07-06 06:00,31.4833
2023-07-06 05:00,30.5661
2023-07-06 04:00,30.6295
2023-07-05 19:00,27.4870
2023-07-05 18:00,26.2289
2023-07-05 17:00,25.7249
2023-07-05 16:00,25.9875
2023-07-05 15:00,26.8594
2023-07-05 14:00,27.6049
2023-07-05 13:00,28.5018
2023-07-05 12:00,29.2200
2023-07-05 11:00,30.1033
2023-07-05 10:00,31.8777
2023-07-05 09:00,34.4090
2023-07-05 08:00,38.3184
2023-07-05 07:00,33.5935
2023-07-05 06:00,34.9776
2023-07-05 05:00,35.7825
2023-07-05 04:00,37.0201
2023-07-03 16:00,39.8691
2023-07-03 15:00,40.1810
2023-07-03 14:00,40.6081
2023-07-03 13:00,16.2554
2023-07-03 12:00,16.7286
2023-07-03 11:00,14.7956
2023-07-03 10:00,15.1965
2023-07-03 09:00,16.8369
2023-07-03 08:00,18.2930
2023-07-03 07:00,12.9845
2023-07-03 06:00,13.4053
2023-07-03 05:00,14.0923
2023-07-03 04:00,14.5100
2023-06-30 19:00,15.6387
2023-06-30 18:00,14.7121
2023-06-30 17:00,14.8667
2023-06-30 16:00,17.7595
2023-06-30 15:00,22.6654
2023-06-30 14:00,22.0782
2023-06-30 13:00,22.6271
2023-06-30 12:00,22.8392
2023-06-30 11:00,23.8613
2023-06-30 10:00,25.5129
2023-06-30 09:00,22.1326
2023-06-30 08:00,18.5613
2023-06-30 07:00,13.2809
2023-06-30 06:00,12.7046
2023-06-30 05:00,12.8528
2023-06-30 04:00,12.9865
