,time,PLUS_DI,MINUS_DI,ADX
105,2022-11-08 12:00,25.4048,10.9905,46.41
106,2022-11-08 13:00,24.0213,10.3919,47.53
107,2022-11-08 14:00,20.8404,16.5093,47.76
108,2022-11-08 15:00,18.6278,22.6126,45.36
109,2022-11-08 16:00,22.5053,20.5888,42.82
110,2022-11-08 17:00,21.8479,19.9873,39.91
111,2022-11-08 18:00,22.0385,19.7181,36.98
112,2022-11-08 19:00,22.6106,19.3146,33.82
113,2022-11-08 20:00,24.7707,18.3829,30.76
114,2022-11-09 05:00,22.0336,22.881,27.87
115,2022-11-09 06:00,21.2298,23.714,23.69
116,2022-11-09 07:00,23.1018,22.171,19.74
117,2022-11-09 08:00,22.1745,22.3659,15.31
118,2022-11-09 09:00,19.093,27.9087,13.03
119,2022-11-09 10:00,15.9197,32.3932,11.87
120,2022-11-09 11:00,14.3306,33.8005,11.48
121,2022-11-09 12:00,13.5149,31.8767,11.54
122,2022-11-09 13:00,12.6544,32.4477,13.6
123,2022-11-09 14:00,11.3619,35.7233,16.05
124,2022-11-09 15:00,10.7496,34.3282,19.43
125,2022-11-09 16:00,10.3082,33.7399,22.84
126,2022-11-09 17:00,10.0901,33.026,26.25
127,2022-11-09 18:00,9.9765,32.654,29.48
128,2022-11-09 19:00,9.8355,32.8448,32.23
129,2022-11-09 20:00,9.6325,32.5101,35.94
130,2022-11-10 05:00,11.7683,31.6126,39.43
131,2022-11-10 06:00,11.5006,32.41,42.55
132,2022-11-10 07:00,11.2555,31.7193,45.92
133,2022-11-10 08:00,10.5588,34.062,47.98
134,2022-11-10 09:00,37.733,22.0694,49.31
135,2022-11-10 10:00,50.4433,17.0119,48.29
136,2022-11-10 11:00,53.7782,14.9313,48.94
137,2022-11-10 12:00,52.0662,13.6149,49.84
138,2022-11-10 13:00,48.6735,12.6308,50.33
139,2022-11-10 14:00,47.4522,11.7144,50.79
140,2022-11-10 15:00,47.617,11.3911,51.31
141,2022-11-10 16:00,48.4495,10.7027,51.89
142,2022-11-10 17:00,46.386,10.2469,52.65
143,2022-11-10 18:00,46.7786,9.9511,53.36
144,2022-11-10 19:00,45.842,10.8836,54.12
145,2022-11-10 20:00,46.5593,10.4149,55.25
146,2022-11-11 05:00,51.6452,9.3898,56.38
147,2022-11-11 06:00,48.9803,8.9053,57.92
