time,MINUS_DI
2021-11-11,21.9569
2021-11-10,22.6264
2021-11-09,17.7565
2021-11-08,18.1938
2021-11-05,18.9528
2021-11-04,19.0822
2021-11-03,20.0537
2021-11-02,21.2610
2021-11-01,23.0077
2021-10-29,24.2762
2021-10-28,18.7686
2021-10-27,21.3706
2021-10-26,20.5803
2021-10-25,21.9708
2021-10-22,20.0659
2021-10-21,20.9658
2021-10-20,21.3097
2021-10-19,22.2692
2021-10-18,23.8695
2021-10-15,26.3382
2021-10-14,27.3258
2021-10-13,29.5309
2021-10-12,26.4287
2021-10-11,25.9395
2021-10-08,26.0138
2021-10-07,26.6793
2021-10-06,28.1563
2021-10-05,28.3454
2021-10-04,30.5852
2021-10-01,31.9043
2021-09-30,29.3230
2021-09-29,29.7544
2021-09-28,31.7969
2021-09-27,29.1430
2021-09-24,26.8095
2021-09-23,28.2049
2021-09-22,29.2715
2021-09-21,31.5818
2021-09-20,33.0513
2021-09-17,25.2650
2021-09-16,23.4131
2021-09-15,24.5220
2021-09-14,25.0812
2021-09-13,22.9182
2021-09-10,24.5724
2021-09-09,13.7305
2021-09-08,14.5427
2021-09-07,14.6359
2021-09-03,15.9680
2021-09-02,16.7025
2021-09-01,17.8510
2021-08-31,19.5455
2021-08-30,20.6004
2021-08-27,23.7857
2021-08-26,23.0908
2021-08-25,23.3386
2021-08-24,21.0312
2021-08-23,22.0937
2021-08-20,23.5816
2021-08-19,24.7951
2021-08-18,22.5060
2021-08-17,16.5749
2021-08-16,17.9116
2021-08-13,14.7156
2021-08-12,15.2732
2021-08-11,16.8985
2021-08-10,17.5411
2021-08-09,18.8920
2021-08-06,19.2393
2021-08-05,19.1333
2021-08-04,19.7405
2021-08-03,20.5767
2021-08-02,22.2360
2021-07-30,23.2700
2021-07-29,23.3954
2021-07-28,24.6070
2021-07-27,19.3522
2021-07-26,15.3123
2021-07-23,16.2107
2021-07-22,17.0469
2021-07-21,18.3263
2021-07-20,19.0482
2021-07-19,21.4482
2021-07-16,12.3181
2021-07-15,10.1547
2021-07-14,9.2764
2021-07-13,10.4093
2021-07-12,11.7026
2021-07-09,12.5820
2021-07-08,13.8287
2021-07-07,8.7547
2021-07-06,9.6517
2021-07-02,10.7931
2021-07-01,11.9125
2021-06-30,12.2002
2021-06-29,12.8885
2021-06-28,13.9005
2021-06-25,14.9909
2021-06-24,15.1393
2021-06-23,16.0416
2021-06-22,16.6282
2021-06-21,18.0082
2021-06-18,16.4284
2021-06-17,17.2951
2021-06-16,19.0401
2021-06-15,17.4046
2021-06-14,18.1183
2021-06-11,20.3393
2021-06-10,21.2744
2021-06-09,20.9266
2021-06-08,21.7804
2021-06-07,23.6448
2021-06-04,24.7900
2021-06-03,26.9221
2021-06-02,25.6253
2021-06-01,26.5764
2021-05-28,25.8660
2021-05-27,25.2655
2021-05-26,23.2563
2021-05-25,23.8797
2021-05-24,25.1716
2021-05-21,26.8652
2021-05-20,28.8702
2021-05-19,31.2199
2021-05-18,27.8590
2021-05-17,28.4413
2021-05-14,28.3614
2021-05-13,30.4543
2021-05-12,33.0779
2021-05-11,34.8676
2021-05-10,27.8842
2021-05-07,23.2392
2021-05-06,24.3290
2021-05-05,23.8015
2021-05-04,25.3984
2021-05-03,15.2382
2021-04-30,16.3416
2021-04-29,13.6509
2021-04-28,15.4792
2021-04-27,13.4067
2021-04-26,13.8827
2021-04-23,14.4317
2021-04-22,15.6499
2021-04-21,16.7835
2021-04-20,16.5256
2021-04-19,14.0859
2021-04-16,14.8699
