time,PLUS_DI
2022-08-18,39.0632
2022-08-17,40.5788
2022-08-16,38.4245
2022-08-15,39.4117
2022-08-12,38.5650
2022-08-11,39.0534
2022-08-10,37.9392
2022-08-09,34.2059
2022-08-08,35.9433
2022-08-05,34.6413
2022-08-04,36.5420
2022-08-03,37.3092
2022-08-02,33.9115
2022-08-01,35.7281
2022-07-29,37.5417
2022-07-28,30.4196
2022-07-27,31.7206
2022-07-26,26.8600
2022-07-25,28.0518
2022-07-22,29.5210
2022-07-21,29.7757
2022-07-20,28.3618
2022-07-19,25.5738
2022-07-18,27.5766
2022-07-15,30.0393
2022-07-14,28.0579
2022-07-13,26.4107
2022-07-12,28.5067
2022-07-11,27.0759
2022-07-08,28.6476
2022-07-07,28.1824
2022-07-06,25.7878
2022-07-05,22.9222
2022-07-01,20.4346
2022-06-30,20.4683
2022-06-29,22.3079
2022-06-28,23.7618
2022-06-27,26.1763
2022-06-24,24.6962
2022-06-23,20.8671
2022-06-22,20.6298
2022-06-21,20.7726
2022-06-17,16.4434
2022-06-16,16.2185
2022-06-15,17.7856
2022-06-14,13.9565
2022-06-13,14.4460
2022-06-10,15.6494
2022-06-09,16.9340
2022-06-08,18.2907
2022-06-07,17.6829
2022-06-06,18.9014
2022-06-03,19.0311
2022-06-02,20.8210
2022-06-01,22.0809
2022-05-31,21.8343
2022-05-27,21.6431
2022-05-26,16.3183
2022-05-25,14.4775
2022-05-24,15.1228
2022-05-23,16.2512
2022-05-20,14.1438
2022-05-19,15.6565
2022-05-18,16.6934
2022-05-17,18.8311
2022-05-16,16.8753
2022-05-13,17.6102
2022-05-12,16.4050
2022-05-11,18.0831
2022-05-10,20.5238
2022-05-09,20.5937
2022-05-06,22.2496
2022-05-05,23.8687
2022-05-04,27.8189
2022-05-03,22.0155
2022-05-02,19.7016
2022-04-29,21.1939
2022-04-28,21.5380
2022-04-27,16.3738
2022-04-26,17.6094
2022-04-25,19.5200
2022-04-22,21.1492
2022-04-21,23.6256
2022-04-20,21.1292
2022-04-19,20.2582
2022-04-18,19.4705
2022-04-14,20.5293
2022-04-13,22.9090
2022-04-12,22.5513
2022-04-11,22.7175
2022-04-08,24.6794
2022-04-07,26.0157
2022-04-06,27.6771
2022-04-05,30.1918
2022-04-04,32.4253
2022-04-01,28.2819
2022-03-31,29.7758
2022-03-30,31.6952
2022-03-29,32.2535
2022-03-28,28.5435
2022-03-25,30.3312
2022-03-24,29.7264
2022-03-23,29.1949
2022-03-22,26.3614
2022-03-21,23.3518
