time,MINUS_DI
2023-07-06 12:00,11.8000
2023-07-06 11:00,12.1535
2023-07-06 10:00,12.7152
2023-07-06 09:00,13.0683
2023-07-06 08:00,14.3948
2023-07-06 07:00,15.6516
2023-07-06 06:00,15.8126
2023-07-06 05:00,15.4087
2023-07-06 04:00,15.5425
2023-07-05 19:00,12.1238
2023-07-05 18:00,12.1457
2023-07-05 17:00,12.1989
2023-07-05 16:00,31.2839
2023-07-05 15:00,31.3703
2023-07-05 14:00,31.8940
2023-07-05 13:00,31.9744
2023-07-05 12:00,32.7527
2023-07-05 11:00,32.6061
2023-07-05 10:00,29.0431
2023-07-05 09:00,30.1398
2023-07-05 08:00,32.7256
2023-07-05 07:00,38.0338
2023-07-05 06:00,39.1704
2023-07-05 05:00,40.5455
2023-07-05 04:00,39.1303
2023-07-03 16:00,37.1696
2023-07-03 15:00,37.3427
2023-07-03 14:00,37.4451
2023-07-03 13:00,43.9619
2023-07-03 12:00,45.0145
2023-07-03 11:00,46.0578
2023-07-03 10:00,47.1669
2023-07-03 09:00,46.9631
2023-07-03 08:00,49.1427
2023-07-03 07:00,41.2810
2023-07-03 06:00,42.1498
2023-07-03 05:00,41.3619
2023-07-03 04:00,41.0790
2023-06-30 19:00,42.4289
2023-06-30 18:00,43.2134
2023-06-30 17:00,43.4675
2023-06-30 16:00,54.9896
2023-06-30 15:00,18.8225
2023-06-30 14:00,21.3417
2023-06-30 13:00,21.9814
2023-06-30 12:00,22.8137
2023-06-30 11:00,23.9602
2023-06-30 10:00,25.4731
2023-06-30 09:00,28.4299
2023-06-30 08:00,31.5826
2023-06-30 07:00,27.3852
2023-06-30 06:00,28.3370
2023-06-30 05:00,29.4331
2023-06-30 04:00,30.4540
2023-06-29 19:00,32.0775
2023-06-29 18:00,32.7405
2023-06-29 17:00,33.9221
2023-06-29 16:00,33.9360
2023-06-29 15:00,36.1352
2023-06-29 14:00,37.6019
2023-06-29 13:00,39.1475
2023-06-29 12:00,39.7923
2023-06-29 11:00,41.1201
2023-06-29 10:00,42.7315
2023-06-29 09:00,45.3597
2023-06-29 08:00,48.9232
2023-06-29 07:00,45.1101
2023-06-29 06:00,45.8167
2023-06-29 05:00,46.5950
2023-06-29 04:00,47.4152
2023-06-28 19:00,47.2118
2023-06-28 18:00,47.9464
2023-06-28 17:00,49.1956
2023-06-28 16:00,21.0515
2023-06-28 15:00,21.9313
2023-06-28 14:00,19.8326
