timestamp,open,high,low,close,volume
2023-07-24 19:00:00,192.8000,193.6800,192.7500,193.4500,117141
2023-07-24 18:00:00,192.8350,192.8600,192.7500,192.8000,15980
2023-07-24 17:00:00,192.8600,199.4390,192.7500,192.8350,476779
2023-07-24 16:00:00,192.7500,194.4800,191.6500,192.8600,10762313
2023-07-24 15:00:00,192.7530,192.8800,192.2500,192.7350,5206106
2023-07-24 14:00:00,192.9800,193.4600,192.5950,192.7600,3811783
2023-07-24 13:00:00,193.0650,193.1100,192.7650,192.9660,2841217
2023-07-24 12:00:00,193.1200,193.4200,192.8900,193.0600,3724953
2023-07-24 11:00:00,193.3800,193.7400,192.8300,193.1200,8184574
2023-07-24 10:00:00,193.5100,193.8300,192.9600,193.3800,5901939
2023-07-24 09:00:00,192.7700,194.9100,191.9400,193.5100,8583061
2023-07-24 08:00:00,192.9500,193.2950,191.5800,192.7500,210596
2023-07-24 07:00:00,193.0200,193.1400,192.7500,193.0000,133968
2023-07-24 06:00:00,192.4600,193.2600,192.3600,193.0300,47214
2023-07-24 05:00:00,192.5300,192.7900,192.4300,192.4300,11232
2023-07-24 04:00:00,191.7700,192.8800,191.7700,192.4900,12707
2023-07-21 19:00:00,192.0500,192.1000,191.9800,192.0500,11900
2023-07-21 18:00:00,192.0300,192.0800,187.7030,192.0200,24003
2023-07-21 17:00:00,191.9400,192.3000,181.6570,192.0000,7709523
2023-07-21 16:00:00,191.9300,194.1300,191.9100,192.2750,33986418
2023-07-21 15:00:00,192.5900,192.6900,191.2300,191.9300,10605758
2023-07-21 14:00:00,193.1100,193.1850,192.3900,192.5900,3609015
2023-07-21 13:00:00,192.1700,193.2200,192.1000,193.1100,3559428
2023-07-21 12:00:00,193.1050,193.1500,191.9600,192.1730,5768999
2023-07-21 11:00:00,193.1600,193.8100,192.7000,193.1050,4524288
2023-07-21 10:00:00,193.7950,194.1200,192.8100,193.1500,7599879
2023-07-21 09:00:00,193.7600,196.1450,193.7000,193.7900,8298831
2023-07-21 08:00:00,193.3350,193.9900,192.7950,193.7900,191958
2023-07-21 07:00:00,193.3100,193.7000,193.2300,193.3400,63554
2023-07-21 06:00:00,192.9400,193.4300,192.9100,193.3500,13333
2023-07-21 05:00:00,193.1700,193.1700,192.7000,192.9600,12282
2023-07-21 04:00:00,192.9800,193.4000,192.9800,193.1700,28633
2023-07-20 19:00:00,192.9900,193.1200,192.5500,192.9900,84071
2023-07-20 18:00:00,192.9200,193.1700,192.8000,192.9850,87339
2023-07-20 17:00:00,195.1000,195.1000,189.9220,192.9000,112415
2023-07-20 16:00:00,193.1400,197.8700,192.9100,192.9600,14176204
2023-07-20 15:00:00,193.2750,193.4500,192.4950,193.1400,10350924
2023-07-20 14:00:00,194.3000,194.6500,193.1060,193.2700,4706695
2023-07-20 13:00:00,194.4750,194.5500,193.8800,194.3100,4171247
2023-07-20 12:00:00,194.9400,195.5900,194.2600,194.4800,7855515
2023-07-20 11:00:00,194.4450,195.1400,194.2100,194.9300,5441983
2023-07-20 10:00:00,195.7400,195.7700,193.9500,194.4500,10252477
2023-07-20 09:00:00,194.0600,196.4700,193.8100,195.7300,8302094
2023-07-20 08:00:00,193.9500,195.1000,193.2810,194.0300,214467
2023-07-20 07:00:00,193.8600,194.4000,193.6500,194.3000,85354
2023-07-20 06:00:00,193.7400,194.0000,193.7200,193.8800,22895
2023-07-20 05:00:00,193.2900,193.8300,193.2800,193.7400,7572
2023-07-20 04:00:00,193.7800,193.8900,193.2100,193.3900,48019
2023-07-19 19:00:00,194.0500,194.1000,193.3500,193.8000,129354
2023-07-19 18:00:00,194.5200,194.7300,194.0100,194.0550,111038
2023-07-19 17:00:00,193.7300,194.9400,162.7000,194.6500,72915
2023-07-19 16:00:00,195.0000,195.2300,172.5930,194.8900,20012989
2023-07-19 15:00:00,195.5500,195.7200,194.9300,195.0800,7321016
2023-07-19 14:00:00,194.8100,195.5600,194.2750,195.5500,5377516
2023-07-19 13:00:00,195.1000,195.1900,194.0650,194.8000,6317470
2023-07-19 12:00:00,193.3700,198.2300,193.3600,195.0700,30103856
2023-07-19 11:00:00,192.9500,193.6000,192.7900,193.3800,4755579
2023-07-19 10:00:00,192.8200,193.3500,192.6500,192.9470,7921083
2023-07-19 09:00:00,193.6600,193.7100,192.6900,192.8100,6048182
2023-07-19 08:00:00,193.4100,193.9700,193.1110,193.6650,177211
2023-07-19 07:00:00,193.3700,193.6800,193.2400,193.4200,89513
2023-07-19 06:00:00,193.6000,193.6100,193.1100,193.3300,20612
2023-07-19 05:00:00,193.6000,193.6700,193.3900,193.6200,9223
2023-07-19 04:00:00,193.7300,193.7900,193.3500,193.6000,16266
2023-07-18 19:00:00,193.4250,193.4900,193.3400,193.4100,38000
2023-07-18 18:00:00,193.3800,193.7300,193.3500,193.3800,33140
2023-07-18 17:00:00,193.3300,193.9900,156.7590,193.3900,33100
2023-07-18 16:00:00,193.7300,193.7340,165.8000,193.3300,11735500
2023-07-18 15:00:00,193.7920,194.3300,193.5310,193.7300,9735981
2023-07-18 14:00:00,192.9900,193.9700,192.9500,193.7900,4594298
2023-07-18 13:00:00,192.5100,193.4800,192.5000,192.9850,3077614
2023-07-18 12:00:00,193.2000,193.2450,192.4150,192.5200,5570800
2023-07-18 11:00:00,193.3700,193.6550,192.7600,193.2000,5591941
2023-07-18 10:00:00,193.3250,193.5700,192.8000,193.3650,6178591
2023-07-18 09:00:00,193.7300,193.8000,192.7950,193.3200,6230370
2023-07-18 08:00:00,193.8200,194.3500,191.8900,193.7400,273846
2023-07-18 07:00:00,193.8400,193.9300,193.7100,193.7700,49425
2023-07-18 06:00:00,193.8200,193.9000,193.6600,193.8400,9382
2023-07-18 05:00:00,193.8000,193.8400,193.7200,193.8100,8401
2023-07-18 04:00:00,193.9100,194.1600,193.6000,193.8000,21492
2023-07-17 19:00:00,193.8900,194.0900,193.8300,193.9700,64923
2023-07-17 18:00:00,193.9900,194.0000,193.8200,193.8700,22675
2023-07-17 17:00:00,193.9200,196.0130,181.8560,194.0200,39037
2023-07-17 16:00:00,193.9800,194.0000,193.0400,193.9200,13397715
2023-07-17 15:00:00,193.6800,194.3200,193.6700,193.9800,10269866
2023-07-17 14:00:00,193.3000,193.8000,193.1700,193.6790,3832267
2023-07-17 13:00:00,192.9000,193.4900,192.8000,193.3100,4441035
2023-07-17 12:00:00,193.2400,193.2500,192.4000,192.9000,3337320
2023-07-17 11:00:00,192.9600,193.2900,192.7400,193.2310,4507131
2023-07-17 10:00:00,192.5300,193.1300,192.5300,192.9500,6299522
2023-07-17 09:00:00,191.4500,193.4500,191.3500,192.5200,9472873
2023-07-17 08:00:00,190.8850,191.6100,189.9900,191.4400,292400
2023-07-17 07:00:00,190.8900,191.2500,190.8200,191.2000,128834
2023-07-17 06:00:00,190.8900,191.0000,190.7600,190.8600,20564
2023-07-17 05:00:00,190.8900,191.0000,190.6800,190.8900,22230
2023-07-17 04:00:00,191.7900,191.7900,190.5800,190.8700,31267
2023-07-14 19:00:00,190.7500,190.8100,190.6900,190.7200,20229
2023-07-14 18:00:00,190.5800,190.7500,190.5800,190.7500,28417
2023-07-14 17:00:00,190.6900,190.6900,180.9240,190.5820,62513
2023-07-14 16:00:00,190.7300,190.8300,190.3380,190.6600,10865860
2023-07-14 15:00:00,190.0400,190.7400,189.7800,190.7200,7464668
2023-07-14 14:00:00,190.2150,190.5650,189.9800,190.0400,3237373
2023-07-14 13:00:00,190.0200,190.4170,189.6300,190.2150,3253448
2023-07-14 12:00:00,190.4900,190.5000,189.7230,190.0210,3821424
2023-07-14 11:00:00,190.6200,190.7200,190.2800,190.4800,4131700
2023-07-14 10:00:00,190.7900,191.1800,190.3700,190.6200,6635442
2023-07-14 09:00:00,190.0800,191.0000,189.9000,190.8100,5813023
2023-07-14 08:00:00,189.9700,191.0400,189.6110,190.1100,277725
2023-07-14 07:00:00,189.9500,190.1800,189.7500,189.8600,107988
2023-07-14 06:00:00,189.9500,190.1100,189.6400,189.8800,33708
2023-07-14 05:00:00,189.9700,190.1100,189.8400,189.9600,35965
2023-07-14 04:00:00,190.4500,190.9300,189.9300,189.9500,58395
2023-07-13 19:00:00,190.3800,190.5300,190.3000,190.3200,25063
2023-07-13 18:00:00,190.4900,190.5600,190.3300,190.4500,31838
2023-07-13 17:00:00,190.5400,190.5400,187.7750,190.4750,37442
2023-07-13 16:00:00,190.5400,190.6300,190.3100,190.3800,11647454
2023-07-13 15:00:00,190.6700,191.1900,190.5300,190.5400,8522305
2023-07-13 14:00:00,190.5800,190.8790,190.5000,190.6700,2855315
2023-07-13 13:00:00,190.4100,190.7600,190.3520,190.5750,2533559
2023-07-13 12:00:00,190.6300,190.8450,190.3300,190.4200,2945418
2023-07-13 11:00:00,190.3200,190.7100,190.0400,190.6300,3662731
2023-07-13 10:00:00,190.3100,190.7750,189.7800,190.3200,6281025
2023-07-13 09:00:00,190.9500,191.0950,189.9400,190.3150,6548033
2023-07-13 08:00:00,190.6900,191.1000,189.7700,190.9400,385088
2023-07-13 07:00:00,190.7200,190.8000,190.5650,190.7400,51810
2023-07-13 06:00:00,190.6800,190.9000,190.6500,190.7400,12386
2023-07-13 05:00:00,190.8500,190.8600,190.5500,190.6700,18431
2023-07-13 04:00:00,190.0200,190.8900,190.0200,190.8500,30235
2023-07-12 19:00:00,189.9600,190.0000,189.7100,189.9900,30219
2023-07-12 18:00:00,189.6750,190.0000,189.6400,189.9700,36446
2023-07-12 17:00:00,189.6650,189.7700,180.3740,189.6750,644647
2023-07-12 16:00:00,189.8200,189.8900,189.6100,189.6600,16742221
2023-07-12 15:00:00,189.9850,190.2400,189.5700,189.8200,8095601
2023-07-12 14:00:00,189.9300,190.4030,189.8150,189.9800,3930602
2023-07-12 13:00:00,189.3650,190.0300,189.3650,189.9200,3602106
2023-07-12 12:00:00,188.6300,189.8200,188.5700,189.3610,4693964
2023-07-12 11:00:00,189.6700,189.9000,188.4700,188.6400,7303031
2023-07-12 10:00:00,190.7200,190.9900,189.5650,189.6700,9208759
2023-07-12 09:00:00,189.2300,191.7000,188.0950,190.7100,11853916
2023-07-12 08:00:00,188.5900,191.5600,188.0800,189.2300,624683
2023-07-12 07:00:00,188.5800,188.7400,188.5100,188.6500,42392
2023-07-12 06:00:00,188.6100,188.6500,188.4100,188.5800,18521
2023-07-12 05:00:00,188.4600,188.8200,188.4500,188.6200,20305
2023-07-12 04:00:00,188.0800,188.5500,188.0800,188.4600,15827
2023-07-11 19:00:00,188.1900,188.2800,188.0200,188.1800,32691
2023-07-11 18:00:00,188.0900,188.2400,188.0200,188.1800,25831
2023-07-11 17:00:00,188.0400,193.9530,184.1270,188.0850,69879
2023-07-11 16:00:00,188.0500,189.3400,187.7180,188.0500,10275487
2023-07-11 15:00:00,187.3500,188.2700,186.9700,188.0600,8499223
2023-07-11 14:00:00,187.4700,187.5200,186.6000,187.3590,5023367
2023-07-11 13:00:00,187.7000,187.7870,187.1750,187.4700,4870216
2023-07-11 12:00:00,188.2000,188.3800,187.4600,187.7000,4663054
2023-07-11 11:00:00,188.1600,188.4610,187.2600,188.1920,4794260
2023-07-11 10:00:00,187.8400,188.5600,187.4500,188.1600,5796747
2023-07-11 09:00:00,189.6320,189.6700,187.5900,187.8300,6461844
2023-07-11 08:00:00,189.1000,189.9600,188.4600,189.6300,335773
2023-07-11 07:00:00,188.9700,189.5500,188.9300,189.4400,70919
2023-07-11 06:00:00,189.2600,189.3200,188.9000,189.0200,21255
2023-07-11 05:00:00,188.6900,189.3900,188.6700,189.3000,33250
2023-07-11 04:00:00,188.6000,189.0000,188.4700,188.6900,34271
2023-07-10 19:00:00,188.5650,188.6100,188.4500,188.5900,30072
2023-07-10 18:00:00,188.5400,188.6800,188.4500,188.5650,34035
2023-07-10 17:00:00,188.5600,193.8800,175.4790,188.5400,650480
2023-07-10 16:00:00,188.6400,188.7400,188.5100,188.5600,14843169
2023-07-10 15:00:00,188.5800,188.7900,188.1000,188.6300,8109897
2023-07-10 14:00:00,188.2900,188.7000,187.9940,188.5750,3925118
2023-07-10 13:00:00,188.0300,188.3500,187.7600,188.2830,3858306
2023-07-10 12:00:00,187.5210,188.1300,187.0350,188.0300,6096124
2023-07-10 11:00:00,188.1550,188.4510,187.5200,187.5300,6734957
2023-07-10 10:00:00,187.6200,189.5100,187.6000,188.1500,9571481
2023-07-10 09:00:00,189.4500,191.1400,187.1500,187.6200,11570818
2023-07-10 08:00:00,189.1500,190.6800,188.7910,189.4400,366391
2023-07-10 07:00:00,189.1500,190.4300,189.1200,190.2500,217131
2023-07-10 06:00:00,189.1000,189.1600,188.7700,189.1400,96980
2023-07-10 05:00:00,189.3000,189.5500,188.9400,189.1400,49937
2023-07-10 04:00:00,189.9000,190.4000,189.1500,189.2700,100509
2023-07-07 19:00:00,190.9700,190.9900,190.8700,190.8900,18709
2023-07-07 18:00:00,190.8250,190.9700,158.2800,190.9700,18268
2023-07-07 17:00:00,191.8100,191.8100,177.9770,190.8250,14827
2023-07-07 16:00:00,190.7100,190.9150,190.5000,190.7500,13985148
